ASIN,brand,url,images,title,star,color,color_pic,comment,price_low,price_high,feature
B071VM1WV2,Under,https://www.amazon.com/Under-Armour-Hammer-Football-Cleat/dp/B071VM1WV2/ref=sr_1_43?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569455820&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-43,"https://images-na.ssl-images-amazon.com/images/I/41fA11ISXTL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51SuGadq%2BML._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51M7G78HY2L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41o70OL07IL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Under Armour 男款 Hammer Mid Rm 足球鞋面寬,5.0,"011,Black/White","https://images-na.ssl-images-amazon.com/images/I/41fA11ISXTL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/51zqcjJVt9L._SS47_.jpg",2,"TWD 1,448.29","TWD 3,764.78","合成纖維
							
						
 
							合成鞋面
							
						
 
							橡膠鞋底"
B0163GA7A2,adidas,https://www.amazon.com/adidas-Freak-Carbon-Football-University/dp/B0163GA7A2/ref=sr_1_44?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569455820&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-44,"https://images-na.ssl-images-amazon.com/images/I/41GQIfA8wqL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51Typ56CA6L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41MySUbx3bL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41RjRKJn%2B2L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41eXs65l4gL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41YwhKLYZXL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51qg6DtdFGL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",adidas Men's Freak X Carbon Mid Football Shoe,3.5,"Black/White/University Red,Black/Platinum,Black,Black/Platinum/White,Black/Black/Black,Black-platinum","https://images-na.ssl-images-amazon.com/images/I/41GQIfA8wqL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41beEexO7bL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/51Pdy%2BwxSHL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41xWxjOCv-L._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41NgRwDS3oL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/5170i9WCQbL._SS47_.jpg",24,"TWD 1,571.39","TWD 3,239.35","100% Synthetic
							
						
 
							Imported
							
						
 
							Synthetic sole
							
						
 
							techfit upper is engineered for natural, flexible support and a seamless, sock-like fit; QUICKFRAME TPU upper for stability, support and responsiveness
							
						
 
							Upgraded DuPont Kevlar-reinforced plate is the optimum blend of light weight, strength and traction; Kevlar, registered trademark of DuPont used under license
							
						
 
							Customizable lacing support system helps create an optimal fit to support quick moves; IRONSKIN toe cap provides superior abrasion resistance in key toe-drag area
							
						
 
							Use MI Coach to track and improve your performance
							
						
 
							Tough cleated outsole for hard-hitting, rugged play"
B07CVN4XD5,Under,https://www.amazon.com/Under-Armour-Hammer-Football-Black/dp/B07CVN4XD5/ref=sr_1_45?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569455820&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-45,"https://images-na.ssl-images-amazon.com/images/I/41LmcOeETOL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Under Armour 男款 Ua Hammer D 足球鞋,4.6,,,3,"TWD 2,643.86","TWD 3,273.72","合成纖維
							
						
 
							Imported
							
						
 
							Synthetic sole
							
						
 
							軸測量約 mid-top 從拱門
							
						
 
							在Armour的使命是通過激情、設計和不懈追求創新，使所有運動員都更好
							
						
 
							我們從哪裏開始？ 這一切都始於一個想法，建立一個卓越的T恤
							
						
 
							Under Armour爲男性、女性和青少年提供多樣化的產品組合背後的技術很複雜，但獲得好處的程序很簡單：當熱時穿着HeatGear時，ColdGear 寒冷時，AllSeasonGear 在極端之間
							
						
 
							0"
B01MQY9NIJ,adidas,https://www.amazon.com/adidas-Carbon-Football-Metallic-Silver/dp/B01MQY9NIJ/ref=sr_1_46?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569455820&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-46,"https://images-na.ssl-images-amazon.com/images/I/41rsaUQ7eqL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41Pf%2BkzwkIL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/411iJhu3yuL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31JeCntv4tL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41xXWFggzcL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51OowG5IrvL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/411gnXcDlwL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",adidas Mens Freak Mid MD,,,,,"TWD 1,473.17","TWD 4,910.26","Synthetic
							
						
 
							Adidas Mens Freak Mid MD"
B07FX31RBY,JIYE,https://www.amazon.com/JIYE-Breathable-Lightweight-Football-5-5US-Women/dp/B07FX31RBY/ref=sr_1_47?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569455820&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-47,"https://images-na.ssl-images-amazon.com/images/I/41m6YhtA9jL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41fp3PGoqcL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/413smM7qMTL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51uIvZ4FHhL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51mT0krlxWL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51OAUQsp15L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/511D5hvV5tL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",JIYE 男款足球鞋女款透氣輕量草皮足球鞋時尚訓練運動鞋,2.7,"Orange,Red,Blue","https://images-na.ssl-images-amazon.com/images/I/41sf6rjrs-L._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41m6YhtA9jL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41-w9DX5iXL._SS47_.jpg",4,TWD 981.79,,"Mesh+Weaving
							
						
 
							Rubber sole
							
						
 
							設計：2018 全新設計，鞋子側邊的 4 條鞋條讓鞋子在運動過程中看起來更流暢，讓您的雙腳看起來更纖細，橄欖球鞋鞋底讓您成為專業人士
							
						
 
							材質選擇：鞋面採用透氣柔軟的編織布料製成，鞋頭採用 PU 材質，內層柔軟材質。 鞋底由高彈性橡膠製成。
							
						
 
							技術與創造：鞋子的 Flyknit 表面讓鞋子具有良好的透氣性和舒適性。 鞋底防滑。 腳趾和足弓的防護可讓您減少運動中的傷害。
							
						
 
							產品特色：透氣/耐用/輕盈/柔軟/防滑/除臭劑/快乾/防滑/支撐/平衡/吸震/吸汗/吸汗/防撞/保暖/加高。
							
						
 
							應用：時尚的外觀和高品質的性能使它適合許多場合，例如：足球場、健行、投球、健身房、棒球比賽、跑步、休閒步行、旅行等。"
B072LPRT7V,Under,https://www.amazon.com/Under-Armour-Highlight-Football-Black/dp/B072LPRT7V/ref=sr_1_48?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569455820&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-48,"https://images-na.ssl-images-amazon.com/images/I/51Un1Qwhd2L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41Owz33kusL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/410DboBYssL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31xVs4QWSCL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41%2Bqh36rd%2BL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51gDAGMHBQL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51dgtgPMBAL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Under Armour 男式 Highlight RM 足球鞋,4.4,"Black/White,White (100)/Metallic Silver,Team Royal (400)/White,Red (600)/White,Black (002)/Red,Black/Team Royal","https://images-na.ssl-images-amazon.com/images/I/51Un1Qwhd2L._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41iSUNLnRQL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/51lKISsVCpL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/51kZov0BOCL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/51FP2O76DpL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/51RJ944W6yL._SS36_.jpg",37,"TWD 1,901.38","TWD 3,959.57","織品和合成
							
						
 
							Synthetic sole
							
						
 
							軸測量大約 6.25」從拱門
							
						
 
							Performance 合成鞋面與織布鞋領結合，輕盈貼合，持久支撐
							
						
 
							外部 TPU 腳踝架提供極致穩定性
							
						
 
							开口网舌结构，增强通风
							
						
 
							延伸的眼部切口使進入更方便 & 卓越的靈活性
							
						
 
							模切 EVA 鞋墊，在腳下提供卓越的舒適性和耐用性"
B01DJQGB7M,adidas,https://www.amazon.com/adidas-Adizero-5-Star-Collegiate-Athletic/dp/B01DJQGB7M/ref=sr_1_49?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569456139&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-49,"https://images-na.ssl-images-amazon.com/images/I/51AD3tsSHlL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41f2A11aeyL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41aJIj6syuL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/417ifFenK-L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",adidas Men's Adizero 5-Star Mid,3.0,"White-navy,White/Collegiate Navy/Collegiate Navy","https://images-na.ssl-images-amazon.com/images/I/51AD3tsSHlL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/51AD3tsSHlL._SS47_.jpg",5,"TWD 1,046.28","TWD 3,764.78","Manmade
							
						
 
							Imported
							
						
 
							Muscle through and make it to the end zone in the adidas® Adizero 5-Star Mid cleat."
B01LYLAJI6,Under,https://www.amazon.com/Under-Armour-Hammer-Metallic-Silver/dp/B01LYLAJI6/ref=sr_1_50?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569456139&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-50,"https://images-na.ssl-images-amazon.com/images/I/41GUTht2GNL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41KtKfFbeRL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41DyR3yhP6L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31oYtEbEliL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31MKG01Pf3L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41J6CqlWzBL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/514hpUqvviL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Under Armour 男式 Hammer MC 足球鞋钉,4.4,"Red/White,Midnight Navy/White,White/Metallic Silver,Black/White,Royal/White,Gold","https://images-na.ssl-images-amazon.com/images/I/51G3OLA2SML._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/51koZbfUkmL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41GUTht2GNL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41eFI5UEQWL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/51WY1ArvUeL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41Pss8BJlWL._SS47_.jpg",12,TWD 977.21,"TWD 5,892.70","人造
							
						
 
							Imported
							
						
 
							使用 Under ArmourÂ UA Hammer MC cleat，在球場上美化您的比賽！"
B07CPPHFL3,Nike,https://www.amazon.com/NIKE-Vapor-Untouchable-Shark-Football/dp/B07CPPHFL3/ref=sr_1_51?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569456139&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-51,"https://images-na.ssl-images-amazon.com/images/I/41pyo4wzARL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41TfjrjWaxL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41fVB3SAEmL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51Ua3PrciCL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Nike 男款 Vapor Shark 3,4.4,"White/Black,Black/Anthracite,Black/White,White/Red,White/Blue,White/Black/Grey,White/Pure Platinum/Dark Grey,Burgundy","https://images-na.ssl-images-amazon.com/images/I/41rd3UzN1LL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41uLCS-Br0L._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41pyo4wzARL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41yBjTLd28L._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41SN6Gq8ZBL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41TJeM57TqL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41YsP4EVtuL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41GTN36v17L._SS47_.jpg",8,"TWD 1,374.64","TWD 4,255.84","synthetic-and-leather
							
						
 
							使用多功能 Nike Vapor Shark 3 足球鞋，緊跟在球場上的動作。"
B07RQYPTPF,DREAM,https://www.amazon.com/DREAM-PAIRS-Flexible-Athletic-Football/dp/B07RQYPTPF/ref=sr_1_52?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569456139&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-52,"https://images-na.ssl-images-amazon.com/images/I/41jRxLZXxzL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41JY%2B-54u%2BL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41NGF5sypNL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/413oPOZ70pL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51lloGPwHlL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51HnE1e5KuL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",DREAM PAIRS Men's Cleats Football Soccer Shoes,4.4,"471/Black/Grey,471/Orange/Black/Lemon Green,471/Red/Royal/Lemon Green,471/Sivler/Orange/Black,860/Black/Grey,860/Grey/Orange/Black,860/N. Green/Black/Royal,860/Red/Black/Grey,860/Royal/N. Green/Black,471/Black/Lemon Green/Red,471/Royal/Lemon/Green,Neon Green Black,Orange/Navy,Black Neon Green,Royal Black,Black/Dark Grey,Red Black,Black/Lemon Green/Red,Royal/Lemon Green","https://images-na.ssl-images-amazon.com/images/I/41RlR9u9rZL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/413yqX02scL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41j7egkyhLL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41ozXp4KSqL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41JRhfgddML._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/416rACnGtDL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/4106lRslCxL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41%2BNkPIKBUL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41F-XY9IylL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41-qB7sDEyL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41KR8L3H6NL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41m5-1bjvZL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41jRxLZXxzL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41SIvl4R-2L._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/51jTmyY78-L._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41dV1WN9vSL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41tdPS9uz9L._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41-qB7sDEyL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41KR8L3H6NL._SS47_.jpg",289,TWD 752.63,TWD 850.84,"Man Made Material
							
						
 
							Synthetic Sole
							
						
 
							Lightweight,soft and comfortable design
							
						
 
							Cushioned insole for addded comfort
							
						
 
							Premium DP combination upper offers comfort & maximum durability
							
						
 
							Rubber molded cleats with Rotational Traction configuration"
B074ZCGH99,Under,https://www.amazon.com/Under-Armour-Spotlight-Limited-Football-Metallic/dp/B074ZCGH99/ref=sr_1_53?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569456139&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-53,"https://images-na.ssl-images-amazon.com/images/I/41s3328pImL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Under Armour 男款 Spotlight-Limited 版足球鞋,4.0,"Metallic Silver (100)/Metallic Gold,Black (002)/Royal,Black (001)/Neo Pulse","https://images-na.ssl-images-amazon.com/images/I/41s3328pImL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41SPqy4YR2L._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41u9g07cXjL._SS36_.jpg",8,"TWD 3,928.47",,"織品和合成
							
						
 
							Imported
							
						
 
							Synthetic sole
							
						
 
							軸測量約 low-top 從拱門
							
						
 
							合成鞋面提供輕盈的穩定性和支撐力
							
						
 
							全長針織靴子結構，模製腳踝領口，結構更佳，支撐更長，舒適貼合
							
						
 
							TPU 鞋跟單元和鞋頭上的塗層盒增強保護和耐用性高反彈 SuperFoam 內底提供最佳的吸震和舒適性
超輕量車速板結合 BZM 和 TPU，提供難以置信的穩定性和強度"
B00FEU1XG6,Nike,https://www.amazon.com/NIKE-Menace-Varsity-Football-Metallic/dp/B00FEU1XG6/ref=sr_1_54?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569456139&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-54,"https://images-na.ssl-images-amazon.com/images/I/41aL6LDrzsL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41BP%2B1ipuzL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31lZ7PvrtZL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41pDT6i9BnL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51m6%2BfkLCrL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41%2BN733uu%2BL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/419J67jD3HL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Nike 男款 Alpha Menace Varsity 中款足球鞋,,"Black/Metallic Silver/White,紅色,白色,White/Silver,黑色","https://images-na.ssl-images-amazon.com/images/I/41aL6LDrzsL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41zCQohXYTL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41IRIt97A2L._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41Tw1kn201L._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41hhDzoHz7L._SS47_.jpg",,TWD 617.75,"TWD 4,746.90","synthetic-and-leather
							
						
 
							合成皮革鞋面增強耐用性。
							
						
 
							3/4 高領，適合支撐腳踝。
							
						
 
							TPU 板提供輕量耐用的支撐。
							
						
 
							12 片式配置提供多向牽引力。"
B07CPL8WPD,NIKE,https://www.amazon.com/Nike-Vapor-Untouchable-Football-Cleats/dp/B07CPL8WPD/ref=sr_1_55?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569456139&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-55,"https://images-na.ssl-images-amazon.com/images/I/41ruxpDC-8L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41hXHgSvS2L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41gUVwXy-fL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/510Rw2P9NvL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif","NIKE Vapor Untouchable Pro 3 男款足球鞋款, 15 d(m) us",,,,,"TWD 4,145.51",,"這適合您的 .
    


 確保這適合
輸入您的型號。



    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 
							合成纖維
							
						
 
							網眼和合成皮打造輕盈、彈性鞋面
							
						
 
							網眼與合成皮打造輕盈、彈性鞋面外殼 單件式圓頭針織靴子結構，無舌頭可創造像襪子般的貼合感，包覆您的腳踝
							
						
 
							碳纤维板，14个鞋钉设计提供强度和抓地力，将您压倒
							
						
 
							碳纖維板 提供卓越的牽引力、速度和性能"
B004YD1ROW,NIKE,https://www.amazon.com/Nike-Trainers-Shoes-Mens-Silver/dp/B004YD1ROW/ref=sr_1_56?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569456139&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-56,"https://images-na.ssl-images-amazon.com/images/I/41rL0FWGsOL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41TT8xvypuL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",NIKE 成人 Torque 2.0 接收器足球手套,2.0,"White/Black,White","https://images-na.ssl-images-amazon.com/images/I/41rL0FWGsOL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41dPCgWnafL._SS47_.jpg",1 位客戶評價,"TWD 1,276.75","TWD 1,575.64","Nike
							
						
 
							男性
							
						
 
							成人"
